,movieId,title,genre,year,writer,director,cast,rating,runtimes,countries,languages,production companies
2830,3544,Shakes the Clown (1992),"Comedy,Crime,Drama",1991.0,"Bobcat Goldthwait,","Bobcat Goldthwait,","Bobcat Goldthwait,Julie Brown,Bruce Baum,Steve Bean,Blake Clark,Eliza Coyle,Paul Dooley,Gerald F. Edelstein,Robin Williams,Jack Gallagher,Paige Gosney,Kathy Griffin,Florence Henderson,Scott Herriott,Melissa Hurley,Tim Kazurinsky,Tom Kenny,Paul Kozlowski,Jeremy Kramer,Sydney Lassick,Joel Murray,Bob Nickman,LaWanda Page,Shane Ricci,Adam Sandler,Johnny Silver,Cary Smith,Dan Spencer,Greg Travis,Tony V.,Tom Villard,Martin Charles Warner,Milton Berle,",5.6,87,"USA,","English,","IRS Media,"
2831,3545,Cabaret (1972),"Drama,Musical",1972.0,"Joe Masteroff,John Van Druten,Christopher Isherwood,Jay Presson Allen,","Bob Fosse,","Liza Minnelli,Michael York,Helmut Griem,Joel Grey,Fritz Wepper,Marisa Berenson,Elisabeth Neumann-Viertel,Helen Vita,Sigrid von Richthofen,Gerd Vespermann,Ralf Wolter,Georg Hartmann,Ricky Renée,Estrongo Nachama,Kathryn Doby,Inge Jaeger,Angelika Koch,Helen Velkovorska,Gitta Schmidt,Louise Quick,Oliver Collignon,Pierre Franckh,Mark Lambert,Ellen Umlauf,",7.9,124,"USA,","English,German,Hebrew,French,","Allied Artists Pictures,ABC Pictures,Feuer and Martin Production, A,Bavaria Film,"
2832,3546,What Ever Happened to Baby Jane? (1962),"Drama,Horror,Thriller",1962.0,"Henry Farrell,Lukas Heller,","Robert Aldrich,","Bette Davis,Joan Crawford,Victor Buono,Wesley Addy,Julie Allred,Anne Barton,Marjorie Bennett,Bert Freed,Anna Lee,Maidie Norman,Dave Willock,William Aldrich,Russ Conway,Maxine Cooper,Robert Cornthwaite,Michael Fox,Gina Gillespie,Barbara Merrill,Don Ross,James Seay,John Shay,Jon Shepodd,Peter Virgo,Bobs Watson,Debbie Burton,Murray Alper,Ernest Anderson,Steve Condit,Norman Papson,Mike Ragan,Sammy Shack,Michael St. Angel,Jack Tornek,Ralph Volkie,",8.1,134,"USA,","English,","Associates & Aldrich Company, The,Seven Arts Pictures,Warner Bros.,"
2833,3547,Prick Up Your Ears (1987),"Biography,Drama,Romance",1987.0,"Alan Bennett,John Lahr,","Stephen Frears,","Gary Oldman,Alfred Molina,Vanessa Redgrave,Wallace Shawn,Lindsay Duncan,Julie Walters,James Grant,Frances Barber,Janet Dale,Dave Atkins,Margaret Tyzack,Eric Richard,William Job,Rosalind Knight,Angus MacKay,Linda Spurrier,Charlotte Wodehouse,Helena Michell,Sean Pertwee,Liam De Staic,Charles McKeown,Selina Cadell,Bert Parnaby,Anthony Carrick,Neil Dudgeon,Richard Wilson,Christopher Guinee,Stevan Rimkus,Michael Müller,Anthony Douse,John Kane,Steven Mackintosh,Garry Cooper,Roger Lloyd Pack,Joanne Connelly,John Moffatt,Philippa Davies,David Cardy,Julie Legrand,Noel Davis,Jane Blackburn,Stella Richman,Neville Phillips,Jonny Phillips,Richard Ireson,Ahmed Elgheur,Moktar Dagmouni,Sian Thomas,Stephen Bill,Karl Johnson,David Bradley,Simon Adams,James Duggan,Max Stafford-Clark,Mark Brignal,Joan Sanderson,Neville Smith,Spencer Leigh,John Salthouse,Robin Hooper,John Bailey,Derek Jarman,Queen Elizabeth II,",7.4,105,"UK,","English,","Zenith Entertainment,Civilhand,British Screen Productions,Film Four International,"
2834,3548,Auntie Mame (1958),"Comedy,Drama,Romance",1958.0,"Betty Comden,Adolph Green,Patrick Dennis,","Morton DaCosta,","Rosalind Russell,Forrest Tucker,Coral Browne,Fred Clark,Roger Smith,Patric Knowles,Peggy Cass,Jan Handzlik,Joanna Barnes,Pippa Scott,Lee Patrick,Willard Waterman,Robin Hughes,Connie Gilchrist,Yuki Shimoda,Brook Byron,Carol Veazie,Henry Brandon,Cris Alexander,Walter Bacon,Frank Baker,Olive Blakeney,Lela Bliss,Peter Bourne,John Caler,Evelyn Ceder,Roydon Clark,Booth Colman,Max Cutler,Morton DaCosta,Jack Daly,Mark Dana,Paul Davis,Alphonso DuBois,Margaret Dumont,Sandra Edwards,Adolph Faylauer,Robert Gates,Gregory Gaye,James Gonzalez,Rand Harper,Michael Harris,Sam Harris,Charles Heard,Butch Hengen,Gloria Holden,Dick Hudkins,Terry Kelman,Fred Kelsey,Colin Kenny,Mike Lally,Louise Lane,Cajan Lee,Carl M. Leviness,Max Mannes,Thomas Martin,Tom McDonough,Owen McGiveney,Frank McLure,Daniel Meyers,Harold Miller,Sol Murgi,Forbes Murray,George Nardelli,Doye O'Dell,Barbara Pepper,Jack Perrin,Richard Reeves,Waclaw Rekwart,Leoda Richards,Larry Rio,Gladys Roach,Victor Romito,Sam Savitsky,Jeffrey Sayre,Hazel Shermet,Dean Smith,Smokey,Bert Stevens,Dub Taylor,Arthur Tovey,Ruth Warren,",8.0,143,"USA,","English,French,Russian,Hindi,","Warner Bros.,"
2835,3549,Guys and Dolls (1955),"Comedy,Crime,Musical,Romance",1955.0,"Jo Swerling,Abe Burrows,Damon Runyon,Joseph L. Mankiewicz,Ben Hecht,","Joseph L. Mankiewicz,","Marlon Brando,Jean Simmons,Frank Sinatra,Vivian Blaine,Robert Keith,Stubby Kaye,B.S. Pully,Johnny Silver,Sheldon Leonard,Danny Dayton,George E. Stone,Regis Toomey,Kathryn Givney,Veda Ann Borg,Mary Alan Hokanson,Joe McTurk,Kay E. Kuter,Stapleton Kent,Renee Renor,Girls The Goldwyn,Barbara Brent,Jack Chefe,Noble 'Kid' Chissell,Russell Custer,Jann Darlyn,Madelyn Darrow,Sayre Dearing,Larry Duran,Franklyn Farnum,Adolph Faylauer,Bess Flowers,Rubén de Fuentes,Tony Galento,Rudy Germane,Joe Gray,Sam Harris,Earle Hodgins,John Indrisano,Donald Kerr,June Kirby,Maurice Marks,Matt Mattox,Harold Miller,Matt Murphy,Jack Perry,Joe Ploski,Frank Richards,Julian Rivero,Edwin Rochelle,Tony Rosa,Jeffrey Sayre,Pat Sheehan,Brick Sullivan,Larri Thomas,Harry Tyler,Sandra Warner,Sonia Warner,Harry Wilson,",7.3,150,"USA,","English,","Samuel Goldwyn Company, The,"
2836,3550,The Hunger (1983),Horror,1983.0,"Ivan Davis,Michael Thomas,Whitley Strieber,","Tony Scott,","Catherine Deneuve,David Bowie,Susan Sarandon,Cliff De Young,Beth Ehlers,Dan Hedaya,Rufus Collins,Suzanne Bertish,James Aubrey,Ann Magnuson,John Stephen Hill,Shane Rimmer,Bauhaus,Douglas Lambert,Bessie Love,John Pankow,Willem Dafoe,Sophie Ward,Philip Sayer,Lise Hilboldt,Michael Howe,Edward Wiley,Richard Robles,George Camiller,Oke Wambu,Kent Miller,Fred Yockers,Susan Hunter,James Wassenich,Allan Richards,Hilary Six,Carole-Ann Scott,Howard Blake,Jane Leeves,Derek Lyons,Peter Murphy,James Payne,",6.6,97,"UK,USA,","English,","Metro-Goldwyn-Mayer,Peerford Ltd.,"
2837,3551,Marathon Man (1976),"Crime,Thriller",1976.0,"William Goldman,William Goldman,","John Schlesinger,","Dustin Hoffman,Laurence Olivier,Roy Scheider,William Devane,Marthe Keller,Fritz Weaver,Richard Bright,Marc Lawrence,Allen Joseph,Tito Goya,Ben Dova,Lou Gilbert,Jacques Marin,James Wing Woo,Nicole Deslauriers,Lotte Palfi Andor,Lionel Pina,Church,Tricoche,Jaime Tirelli,Wilfredo Hernández,Harry Goz,Michael Vale,Fred Stuthman,Lee Steele,William Martel,Glenn Robards,Ric Carrott,Alma Beltran,Daniel Núñez,Anthony Pena,Chuy Franco,Billy Kearns,Sally Wilson,Tom Ellis,Bryant Fraser,George Dega,Gene Bori,Annette Claudier,Roger Etienne,Raymond Serra,John Garson,Charlott Thyssen,Estelle Omens,Madge Kennedy,Jeff Palladini,Scott Price,Abebe Bikila,S.C. Dacy,Shawn McAllister,Irving Metzman,Louis Tanno,Mark L. Taylor,Treat Williams,",7.5,125,"USA,","English,French,German,Spanish,Yiddish,","Paramount Pictures,Robert Evans Company,"
2838,3552,Caddyshack (1980),"Comedy,Sport",1980.0,"Brian Doyle-Murray,Harold Ramis,Douglas Kenney,","Harold Ramis,","Chevy Chase,Rodney Dangerfield,Ted Knight,Michael O'Keefe,Bill Murray,Sarah Holcomb,Scott Colomby,Cindy Morgan,Dan Resin,Henry Wilcoxon,Elaine Aiken,Albert Salmi,Ann Ryerson,Brian Doyle-Murray,Hamilton Mitchell,Peter Berkrot,John F. Barmon Jr.,Lois Kibbee,Brian McConnachie,Scott Powell,Ann Crilley,Cordis Heard,Scott Sudden,Jackie Davis,Thomas A. Carlin,Minerva Scelza,Kenneth Burritt,Rebecca Burritt,Barbara Keegan,Scott Jackson,Ron Frank,Patricia Wilcox,Debi Frank,Tony Gulliver,Kim Bordeaux,Lori Lowe,Marcus Breece,Mark Chiriboga,Fred Buch,Frank Schuller,Mel Pape,Marge McKenna,Bruce McLaughlin,Dennis McCormack,Violet Ramis,Judy Arman,Dr. Dow,Paige Coffman,Donna M. Wiggin,James Hotchkiss,Matthew Burch,Debbie Howard,Douglas Kenney,Tim Lawrence,John Murray,Ted Swanson,Anna Upstrom,",7.4,98,"USA,","English,","Orion Pictures,"
2839,3553,Gossip (2000),"Drama,Mystery,Thriller",2000.0,"Gregory Poirier,Gregory Poirier,Theresa Rebeck,","Davis Guggenheim,","James Marsden,Lena Headey,Norman Reedus,Kate Hudson,Eric Bogosian,Edward James Olmos,Joshua Jackson,Sharon Lawrence,Marisa Coughlan,Kwok-Wing Leung,Mif,Poe,Vicky Lambert,Kenya Massey,Noam Jenkins,Stephanie Anne Mills,Raven Dauda,Kristin Booth,Novie Edwards,Shanly Trinidad,Samantha Espie,Christopher Ralph,Kris Holden-Ried,Deborah Pollitt,Balázs Koós,Robin Brûlé,Sadie LeBlanc,Elizabeth Guber,Roman Podhora,Marc Hickox,Jessica Greco,Alexia Landeau,Bill Lake,David Nichols,Sanjay Talwar,Timm Zemanek,Norma Dell'Agnese,Mairon Bennett,Marc Cohen,Charles Guggenheim,Marion Guggenheim,John Wills Martin,Jonny Lissoos,Meeka Schiro,",5.9,90,"USA,","English,Italian,","NPV Entertainment,Outlaw Productions,Village Roadshow Pictures,Warner Bros.,"
2840,3554,Love and Basketball (2000),Reality-TV,2016.0,,,,,43,,,
2841,3555,U-571 (2000),"Action,War",2000.0,"Jonathan Mostow,Jonathan Mostow,Sam Montgomery,David Ayer,","Jonathan Mostow,","Matthew McConaughey,Bill Paxton,Harvey Keitel,Jon Bon Jovi,David Keith,Thomas Kretschmann,Jake Weber,Jack Noseworthy,Tom Guiry,Will Estes,Terrence 'T.C.' Carson,Erik Palladino,Dave Power,Derk Cheetwood,Matthew Settle,Rebecca Tilney,Carolyna De Laurentiis,Dina De Laurentiis,Burnell Tucker,Rob Allyn,Carsten Voigt,Gunter Würger,Oliver Stokowski,Arnd Klawitter,Kai Maurer,Robert Lahoda,Peter Stark,Erich Redman,William John Evans,Robin Askwith,Jasper Wood,Martin Glade,Oliver Osthus,John William Falconer,Cory Glen Mathews,Valentina Ardeatini,Mauro Cerminara,Norman Campbell Rees,",6.6,116,"France,USA,","English,German,","Universal Pictures,Canal Plus Image International,Dino De Laurentiis Company,"
2842,3556,"Virgin Suicides, The (1999)","Drama,Romance",1999.0,"Jeffrey Eugenides,Sofia Coppola,","Sofia Coppola,","James Woods,Kathleen Turner,Kirsten Dunst,Josh Hartnett,Michael Paré,Scott Glenn,Danny DeVito,A.J. Cook,Hanna Hall,Leslie Hayman,Chelse Swain,Anthony DeSimone,Lee Kagan,Robert Schwartzman,Noah Shebib,Jonathan Tucker,Joe Roncetti,Hayden Christensen,Chris Hale,Joe Dinicol,Suki Kaiser,Dawn Greenhalgh,Allen Stewart-Coates,Sherry Miller,Jonathan Whittaker,Michèle Duquet,Murray McRae,Roberta Hanley,Paul Sybersma,Susan Sybersma,Peter Snider,Gary Brennan,Charles Boyland,Dustin Ladd,Kristin Fairlie,Melody Johnson,Sheyla Molho,Ashley Ainsworth,Courtney Hawkrigg,François Klanfer,Mackenzie Lawrenz,Tim Hall,Amos Crawley,Andrew Gillies,Mairlyn Smith,Sally Cahill,Tracey Ferencz,Scot Denton,Catherine Swing,Timothy Adams,Michael Michaelessi,Sarah Minhas,Megan Kennedy,Sandi Stahlbrand,Neil Girvan,Jaya Karsemeyer,Leah Straatsma,Mark Polley,Kirk Gonnsen,Marianne Moroney,Anne Wessels,Giovanni Ribisi,Derek Boyes,John Buchan,Mandy Lee Jones,Thomas Mars,",7.2,97,"USA,","English,","American Zoetrope,Eternity Pictures,Muse Productions,Virgin Suicides LLC,"
2843,3557,Jennifer 8 (1992),"Crime,Drama,Mystery,Thriller",1992.0,"Bruce Robinson,","Bruce Robinson,","Andy Garcia,Lance Henriksen,Uma Thurman,Graham Beckel,Kathy Baker,Kevin Conway,John Malkovich,Perry Lang,Nicholas Love,Michael O'Neill,Paul Bates,Bob Gunton,Lenny von Dohlen,Bryan Larkin,Debbon Ayer,Eddie Korbich,Stephen Piemonte II,Ken Camroux-Taylor,Carol Schneider,Deborah Spector,Frank Birney,Mike Winlaw,Jeffrey Josephson,Thomas J. Hageboeck,Jaylene Hamilton,Joe Drago,Jonas Quastel,Charles 'Mark' Eaton,",6.2,124,"USA,","English,","Paramount Pictures,"
2844,3559,Limelight (1952),"Drama,Music,Romance",1952.0,"Charles Chaplin,","Charles Chaplin,","Charles Chaplin,Claire Bloom,Nigel Bruce,Buster Keaton,Sydney Chaplin,Norman Lloyd,Andre Eglevsky,Melissa Hayden,Marjorie Bennett,Wheeler Dryden,Barry Bernard,Stapleton Kent,Molly Glessing,Leonard Mudie,Loyal Underwood,'Snub' Pollard,Julian Ludwig,Billy Lee Aimone,Charles Chaplin Jr.,Geraldine Chaplin,Josephine Chaplin,Michael Chaplin,Oona Chaplin,Harry Crocker,Billy Curtis,Jack Deery,Cyril Delevanti,Tim Durant,Dorothy Ford,Frank Hagney,Charlie Hall,Sam Harris,Stuart Holmes,Kenner G. Kemp,Colin Kenny,Judy Landon,Billy Lee,Maurice Marks,Harold Miller,Frank Mills,Sherry Moreland,Milicent Patrick,Edna Purviance,Charley Rogers,Elizabeth Root,Gus Taillon,Valerie Vernon,Eric Wilson,Eric Wilton,Florence Wix,",8.1,137,"USA,","English,","Celebrated Productions,"
2845,3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),,,,,,,,,,
2846,3563,"Crow: Salvation, The (2000)","Action,Crime,Fantasy,Mystery,Thriller",2000.0,"James O'Barr,Chip Johannessen,","Bharat Nalluri,","Kirsten Dunst,Eric Mabius,Fred Ward,Jodi Lyn O'Keefe,William Atherton,K.C. Clyde,Debbie Fan,Gabrielle Woods,Dale Midkiff,David H. Stevens,Grant Shaud,Bill Mondy,Walton Goggins,Britt Leary,Tim DeKay,Tony Larimer,Melanie Cotter,Robby Robinson,Don Shanks,Heather Ashton,K.C. Wilson,Kylee Cochran,Jeff Olson,David Lea,Joey Miyashima,Bruce McCarty,Curley Green,Kelly Haren,David Jean Thomas,Benjamin Barton,Noname Jane,",5.0,102,"Germany,USA,","English,","Edward R. Pressman Film,Fallen Bird Productions Inc.,IMF Internationale Medien und Film GmbH & Co. Produktions KG,Jeff Most Productions,Pacifica Film Distribution,"
2847,3564,"Flintstones in Viva Rock Vegas, The (2000)","Comedy,Family,Romance,Sci-Fi",2000.0,"William Hanna,Joseph Barbera,Deborah Kaplan,Harry Elfont,Jim Cash,Jack Epps Jr,","Brian Levant,","Mark Addy,Stephen Baldwin,Kristen Johnston,Jane Krakowski,Joan Collins,Thomas Gibson,Alan Cumming,Harvey Korman,Alex Meneses,John Taylor,Tony Longo,Danny Woodburn,Taylor Negron,Jack McGee,David Jean Thomas,Brian Coughlin,Richard Karron,Gary Epp,Jennifer Simard,Heather Simpson,Chene Lawson,Beverly Sanders,John Cho,Nora Burns,Cheryl Holdridge,Mark Kubr,Buck Kartalian,Matt Griesser,Irwin Keyes,Mary Jo Smith,Duane Davis,Kevin Grevioux,Steve Schirripa,John Wills Martin,Lucille M. Oliver,Joel Virgel,Rachel Winfree,Ted Rooney,Jim Doughan,Jason Kravits,John Stephenson,Brian Mahoney,Ann Martel Mahoney,Walter Gertz,Mel Blanc,Rosie O'Donnell,William Hanna,Joseph Barbera,Jennifer Arden,Jennifer Bachler,Tracie Burton,Teresa Chapman,Jacqueline Case,Betsy Chang,Darlene Dillinger,Kristen Dinsmore,Tracie Hendricks,Helena Hultberg,Katherine Miller,Jessica Page,Kim Timbers-Patteri,Cristal Williams,Joe Davis,Allan Trautman,Sarah Imes Borden,Michael Bower,MarLee Candell,Katy Durham,William J. Gavin,Paul Gebeau,Gordon Hart,Brandon Henschel,Ray Huffman,Brandon Molale,Robyn Moran,Mary Morrissey,Bob Pepper,Berta Richey,Gary Rodriguez,Scott L. Schwartz,Joseph Steven,Kristen Stewart,Christian Vincent,",3.6,90,"USA,","English,","Universal Pictures,Amblin Entertainment,Hanna-Barbera Productions,"
2848,3565,Where the Heart Is (2000),"Comedy,Drama,Romance",2000.0,"Lowell Ganz,Babaloo Mandel,Billie Letts,","Matt Williams,","Natalie Portman,Ashley Judd,Stockard Channing,Joan Cusack,James Frain,Dylan Bruno,Sue McCormick,Keith David,Ray Prewitt,Laura House,Karey Green,Mary Ashleigh Green,Kinna McInroe,Laura Auldridge,Alicia Godwin,Dennis Letts,Richard Andrew Jones,Kathryn Esquivel,Mark Mathis,J.D. Evermore,Sally Field,Linda Wakeman,David Alvarado,Mark Voges,Angee Hughes,Todd Lowe,Margaret Hoard,Rodger Boyce,Gabriel Folse,Mackenzie Fitzgerald,Nataly Peña,Yvette Diaz,T.J. McFarland,Richard Nance,Tony Mann,John Swasey,Scarlett McAlister,Kylie Harmon,Cody Linley,Bob Coonrod,Heather Kafka,Angelina Fiordellisi,Cheyenne Rushing,Deborah Abbott,Alecia Batson,Stacy Bellew,Jeff Cooper,Rebecca Davis,Lisa Del Dotto,Jeremy Denzlinger,Dan Eggleston,Adrian Garza,Thalia Harithas,Susan Hegarty,Jim Henry,Molly Howe,R.C. Keene,K. Todd Lytle,Erica Mincks,Trevor Doyle Nelson,Katelin Petersen,Bobby Shue,Cassandra L. Small,Russell Towery,Chris Warner,Gena West,Jerry Wu,Jason C. Young,",6.8,120,"USA,","English,","Twentieth Century Fox Film Corporation,Wind Dancer Productions,"
2849,3566,"Big Kahuna, The (2000)",,,,,,,,,,
2850,3567,Bossa Nova (2000),"Comedy,Romance,Drama",2000.0,"Alexandre Machado,Sérgio Sant'Anna,Fernanda Young,","Bruno Barreto,","Amy Irving,Antônio Fagundes,Alexandre Borges,Débora Bloch,Drica Moraes,Giovanna Antonelli,Rogério Cardoso,Serjão Loroza,Flávio São Thiago,Alberto de Mendoza,Pedro Cardoso,Stephen Tobolowsky,Kazuo Matsui,Cássia Linhares,Kate Lyra,Mara Carvalho,Marta Barcellos,Mariana Crochemore,Andreia Fetter,Ana Jansen,Renata Leão,Pedro Neme,Lúcia Paiva,Sandra Prazeres,Regina Sampaio,Ava Lee Scott,Erik Svane,Cristina Tozzi,",6.5,95,"Brazil,USA,","Portuguese,English,French,Spanish,","Columbia Pictures Television,Columbia TriStar Comercio Internacional (Madeira) Ltda.,Filmes do Equador,Globo Filmes,Luiz Carlos Barreto Produções Cinematográficas,Sony Corporation of America,"
2851,3568,Smiling Fish and Goat on Fire (1999),"Comedy,Romance",1999.0,"Kevin Jordan,Derick Martini,Derick Martini,Steven Martini,Steven Martini,","Kevin Jordan,","Derick Martini,Amy Hathaway,Steven Martini,Heather Moudy,Wesley Thompson,Melba Englander,Bill Henderson,Christa Miller,Miriam Billington,Francesca Billington,Phillip Pennestri,Richard Cody,Deanna Aho,Ion Overman,Rena Riffel,Rosemarie Addeo,Kevin Jordan,Nicole Rae,Donna Pennestri,Teo,Lisa Saum,Wilda Taylor,Jesus Cabildo,Katrina Carson,David Michael,Xennia,Jeff Kern,Jennie Wedmore,Sylvester Jenkins,",7.6,90,"USA,","English,","One Sock Productions,Parabellum Productions,Red Horse Films,Smiling Fish and Goat on Fire LLC,"
2852,3569,"Idiots, The (Idioterne) (1998)","Comedy,Drama",1998.0,"Lars von Trier,","Lars von Trier,","Bodil Jørgensen,Jens Albinus,Anne Louise Hassing,Troels Lyby,Nikolaj Lie Kaas,Louise Mieritz,Henrik Prip,Luis Mesonero,Knud Romer Jørgensen,Trine Michelsen,Anne-Grethe Bjarup Riis,Paprika Steen,Erik Wedersøe,Michael Moritzen,Anders Hove,Jan Elle,Claus Strandberg,Jens Jørn Spottag,John Martinus,Lars Bjarke,Ewald Larsen,Christian Friis,Louise B. Clausen,Hans Henrik Clemensen,Lone Lindorff,Erno Müller,Regitze Estrup,Lotte Munk,Marina Bouras,Julie Wieth,Kirsten Vaupel,Lillian Tillegreen,Birgit Conradi,Peter Frøge,Albert Wichmann,Ditlev Weddelsborg,Jesper Sønderaas,Svend Erik Plannthin,Torben Meyrowitsch,Lis Bente Petersen,Palle Lorentz Emiliussen,Axel Schmidt,Iris Albøge,Bent Sørensen,Lars von Trier,",6.9,117,"Denmark,Spain,Sweden,France,Netherlands,Italy,","Danish,","Zentropa Entertainments,Danmarks Radio (DR),Liberator Productions,La Sept Cinéma,Argus Film Produktie,Vrijzinnig Protestantse Radio Omroep (VPRO),Nordisk Film- & TV-Fond,CoBo Fonds,SVT Drama,Canal+,Rai Cinemafiction,3 Emme Cinematografica,Arte,October Films,Zweites Deutsches Fernsehen,"
2853,3571,Time Code (2000),"Drama,Romance",2000.0,"Mike Figgis,","Mike Figgis,","Xander Berkeley,Golden Brooks,Saffron Burrows,Viveka Davis,Richard Edson,Aimee Graham,Salma Hayek,Glenne Headly,Andrew Heckler,Holly Hunter,Danny Huston,Daphna Kastner,Patrick Kearney,Elizabeth Low,Kyle MacLachlan,Mía Maestro,Leslie Mann,Suzy Nakamura,Alessandro Nivola,Zuleikha Robinson,Julian Sands,Stellan Skarsgård,Jeanne Tripplehorn,Steven Weber,Holly Houston,Laurie Metcalf,Colette Divine,David Schatanoff Jr.,Patty Tobin,",6.2,97,"USA,","English,","Screen Gems,Red Mullet Productions,"
2854,3572,Carnosaur (1993),"Horror,Sci-Fi",1993.0,"John Brosnan,John Brosnan,Adam Simon,","Adam Simon,Darren Moloney,","Diane Ladd,Raphael Sbarge,Jennifer Runyon,Harrison Page,Ned Bellamy,Clint Howard,Frank Novak,Ed Williams,Andrew Magarian,Brent Hinkley,Lisa Moncure,Myron Simon,V.J. Foster,Martha Hackett,Michael Elliott,Michele Harrell,David Sinaiko,Maud Winchester,Norita Golanos,Monte McEvilley,George Perez,Jul Niemier,Dawn McMillan,Pamela March,Scott P. Levy,Paul Di Franco,Rodman Flender,Patricia Harrington,Tony Steinberg,Alan Lasky,Mary Ann Norris,Leonel Claude,Chris Gore,",3.5,83,"USA,","English,","New Horizons Picture,"
2855,3573,Carnosaur 2 (1995),"Action,Horror,Sci-Fi",1995.0,"Michael Palmer,","Louis Morneau,","John Savage,Cliff De Young,Don Stroud,Rick Dean,Ryan Thomas Johnson,Arabella Holzbog,Miguel A. Núñez Jr.,Neith Hunter,Guy Boyd,Michael McDonald,Christopher Darga,Jason Adelman,William G. Clark,John Davis Chandler,Christopher Murphy,Rodman Flender,",3.3,83,"USA,","English,","Concorde-New Horizons,New Horizons Picture,"
2856,3574,Carnosaur 3: Primal Species (1996),"Action,Horror,Sci-Fi",1996.0,"Rob Kerchner,Constantine Nasr,","Jonathan Winfrey,","Scott Valentine,Janet Gunn,Rick Dean,Anthony Peck,Rodger Halston,Terri J. Vaughn,Billy Burnette,Morgan Englund,Stephen Lee,Justina Vail,Cyril O'Reilly,Abraham Gordon,Michael McDonald,David Roberson,Jonathan Winfrey,Jason Brawley,Rodman Flender,Rob Camilletti,Slade Barnett,Bob McFarland,Brian Hayes Currie,Paul Darrigo,Lynell Forestall,Jon Kuyper,Jack Kyle,",2.9,85,"USA,","English,","Concorde-New Horizons,"
2857,3575,Defying Gravity (1997),"Drama,Romance,Sport",1997.0,"John Keitel,","John Keitel,","Daniel Chilson,Niklaus Lange,Don Handfield,Linna Carter,Seabass Diamond,Lesley Pedersen,Ryan Tucker,Nicki Aycox,Laura Fox,Kevin Patrick Wright,Matt Steveley,David Tuchman,Nick Spano,Jess Martell,Katrina Holden Bronson,Jeffrey Hiner,Michael Angelo,Marie Charles,Tammy Lynch,Erika Cohen,Bob Peterson,Nita Genoveva,Allyson Golob,Brendan McIvor Fleming,Brian Farber,Alan Olifson,Kenneth Colom,Peter Sanders,John Deleski,Hugh Benjamin,Eric Scott,Chris Lehmann,Larry Sullivan,Mark Jodoin,Bradley David,Dan Butcher,Greg Money,Danny Roth,Chuck Snay,Erik Jirak,Cameron Trousdale,Steven Burrill,Brian Krinsky,Renee Kelly,Scott Roth,Kevin Spirtas,",6.7,92,"USA,","English,","Boom Pictures Inc.,"
2858,3576,"Hidden, The (1987)","Action,Crime,Horror,Sci-Fi,Thriller",1987.0,"Jim Kouf,","Jack Sholder,","Kyle MacLachlan,Michael Nouri,Claudia Christian,Clarence Felder,Clu Gulager,Ed O'Ross,William Boyett,Richard Brooks,Larry Cedar,Katherine Cannon,John McCann,Chris Mulkey,Lin Shaye,James Luisi,Frank Renzulli,Duane Davis,Kristen Clayton,Whitney Reis,Joey Sagal,Jeff Levine,Mark Del Castillo-Morante,Jill Friedman,Rick Lieberman,Joseph Whipp,Donald Willis,Beau Gibson,Joe Perce,Jason Edwards,Joy N. Houck Jr.,Mary Petrie,Joey Aresco,Judy Kerr,Luce Morgan,Richard B. Whitaker,Michael Yama,Charlene White,Marc Siegler,Jack McGee,Steve Eastin,Ted White,Loren Haynes,Rachel Todd,Buckley Norris,Lenna Robinson,Cate Caplin,Joe Gilbride,Deke Anderson,Wren T. Brown,Alan Marcus,Mark Phelan,Danny Trejo,Branscombe Richmond,Charles Edward Smith,Lew Hopson,Doug Collins,Bob K. Cummings,Alonzo Brown Jr.,Rick Diamond,Charlie Skeen,Robert Brown,Chris Wentzel,Jake,Kris Gilpin,Michael Joiner,Robert Shaye,",7.0,96,"USA,","English,","Heron Communications,Mega Entertainment,New Line Cinema,Third Elm Street Venture,"
